,s_dur,n_shots,ava_shot_dur,rel_id_loc,rel_t_loc,ava_char_score,is_prot_appear
1,9.217333333333329,3,3.072444444444443,0.007462686567164179,0.013481582819852489,1684.79885982565,1
3,9.38433333333333,2,4.692166666666665,0.022388059701492536,0.018217570624035034,1684.79885982565,1
4,58.39133333333335,14,4.170809523809525,0.029850746268656716,0.01982708248739762,941.4374185862713,0
5,42.79333333333332,8,5.349166666666665,0.03731343283582089,0.029804655870790998,801.6644473298721,0
6,31.573333333333352,1,31.573333333333352,0.04477611940298507,0.037118833747635506,1103.8889087513517,0
7,49.424333333333294,2,24.712166666666647,0.05223880597014925,0.04251717000481863,1103.8889087513517,0
8,46.04633333333334,1,46.04633333333334,0.05970149253731343,0.05096360686383556,876.6842668213694,0
9,40.16433333333333,14,2.868880952380952,0.06716417910447761,0.05883324220848386,920.0773596366795,1
10,10.886333333333312,4,2.721583333333328,0.07462686567164178,0.06569851209797635,1129.4648770191588,1
11,10.886333333333312,4,2.721583333333328,0.08208955223880597,0.06756449402486223,920.0773596366795,1
12,24.565333333333285,6,4.094222222222214,0.08955223880597014,0.06943047595174812,488.9709575175791,1
13,12.304333333333318,6,2.0507222222222197,0.09701492537313433,0.0736321795823192,920.0773596366795,1
14,36.244333333333316,4,9.061083333333329,0.1044776119402985,0.0757402883734368,50.20795518036406,0
15,68.52733333333339,18,3.807074074074077,0.11194029850746269,0.08193620896265542,886.5252346563644,1
16,23.815333333333342,1,23.815333333333342,0.11940298507462686,0.09364452839389976,552.4477132323585,0
17,75.11633333333339,3,25.038777777777796,0.12686567164179105,0.09771816774508173,1031.4221137545114,0
18,13.597333333333381,4,3.3993333333333453,0.13432835820895522,0.1105515745588527,900.1763869655288,1
19,23.607333333333372,4,5.901833333333343,0.1417910447761194,0.11288046616763717,728.6246609360005,0
20,5.672333333333427,1,5.672333333333427,0.14925373134328357,0.11691858902533521,906.8072139356796,1
21,24.732333333333372,3,8.244111111111124,0.15671641791044777,0.11789426808190787,1297.525559109451,1
22,38.956333333333305,14,2.782595238095236,0.16417910447761194,0.12212448735868961,986.7944564036335,0
24,18.351333333333287,3,6.117111111111096,0.1791044776119403,0.13493672087826825,995.5310362676288,1
25,120.3703333333334,23,5.233492753623191,0.1865671641791045,0.13807736926600725,995.5310362676288,1
26,22.272333333333336,3,7.424111111111112,0.19402985074626866,0.15863800394574581,1357.8973821578825,1
27,122.78933333333339,25,4.911573333333336,0.20149253731343283,0.1624481723861312,1125.9896327945924,0
28,34.03433333333305,7,4.862047619047579,0.208955223880597,0.18342185705499287,368.84789508012875,0
29,52.218333333333476,14,3.7298809523809626,0.21641791044776118,0.18924041490094481,963.9251074002285,0
31,20.729333333333216,6,3.454888888888869,0.23134328358208955,0.19816393388877943,1368.0303231358675,0
32,26.15133333333324,2,13.07566666666662,0.23880597014925373,0.20171063141836826,1297.525559109451,1
33,86.54433333333327,18,4.808018518518515,0.2462686567164179,0.20618314831175422,1104.9455947729102,0
34,20.354333333333216,1,20.354333333333216,0.2537313432835821,0.2209679132386705,1103.8889087513517,0
35,16.64133333333325,2,8.320666666666625,0.26119402985074625,0.22445057862856474,42.7527345174045,0
36,97.8893333333333,21,4.661396825396824,0.26865671641791045,0.22729924045929656,1054.9090512372718,1
37,52.344333333333225,6,8.724055555555537,0.27611940298507465,0.24402119105243908,1599.9380724991577,1
38,19.227333333333263,2,9.613666666666631,0.2835820895522388,0.252966224839211,750.1768506733694,0
39,58.68433333333314,14,4.191738095238081,0.291044776119403,0.25625645230527655,1357.8973821578825,1
40,46.25433333333331,6,7.709055555555551,0.29850746268656714,0.26628405613381795,1599.9380724991577,1
41,23.273333333333312,7,3.324761904761902,0.30597014925373134,0.2741892079719502,1362.2636260078477,1
42,46.71333333333314,15,3.1142222222222093,0.31343283582089554,0.27817029953722694,977.7986021563858,1
43,14.514333333333298,1,14.514333333333298,0.3208955223880597,0.28615382671434525,1357.8973821578825,1
44,41.124333333333425,9,4.569370370370381,0.3283582089552239,0.28863929824872947,1200.9960090989464,0
45,100.97633333333306,7,14.425190476190437,0.3358208955223881,0.2956684904158401,1351.9134906252548,1
46,33.86733333333336,2,16.93366666666668,0.34328358208955223,0.3129175535829482,1103.8889087513517,0
47,47.04633333333322,12,3.9205277777777687,0.35074626865671643,0.3187075957826896,958.955318757671,0
48,52.76133333333337,8,6.595166666666671,0.3582089552238806,0.32674798349985673,1312.2593751382783,1
49,50.801333333333105,12,4.233444444444426,0.3656716417910448,0.33576422102596903,1312.2593751382783,1
50,16.349333333333334,2,8.174666666666667,0.373134328358209,0.3444457839019444,986.7944564036335,0
51,127.1683333333333,20,6.358416666666665,0.3805970149253731,0.3472445860399007,1351.9134906252548,1
52,64.98233333333383,5,12.996466666666766,0.3880597014925373,0.3689659953480223,1109.563904348008,1
53,13.471333333333405,1,13.471333333333405,0.39552238805970147,0.38006899761868745,759.8327945904342,0
54,41.7503333333334,3,13.916777777777801,0.40298507462686567,0.3823763744285345,1599.9380724991577,1
55,38.6223333333337,10,3.86223333333337,0.41044776119402987,0.38951245758084185,1599.9380724991577,1
56,25.10833333333312,4,6.27708333333328,0.417910447761194,0.3961144273119103,523.2525314232986,0
57,48.84033333333355,7,6.977190476190507,0.4253731343283582,0.40040884948075905,813.6391135238864,1
58,43.79333333333352,3,14.597777777777841,0.43283582089552236,0.408755566954225,995.5310362676288,1
59,13.764333333333525,6,2.2940555555555875,0.44029850746268656,0.41624049720358836,1410.29068316281,1
60,49.54933333333338,1,49.54933333333338,0.44776119402985076,0.41859790445858347,1079.5912406642726,0
62,23.857333333333827,2,11.928666666666913,0.4626865671641791,0.4299356912414619,42.7527345174045,0
64,37.70433333333358,1,37.70433333333358,0.47761194029850745,0.4359251722123053,856.2046395050909,1
66,44.71133333333319,3,14.903777777777728,0.4925373134328358,0.44237039126540145,871.4887757894272,1
67,43.87733333333381,1,43.87733333333381,0.5,0.45001207219273703,1279.4466956284143,1
69,45.0033333333331,3,15.001111111111035,0.5149253731343284,0.457511345641392,713.3712166118196,0
70,22.689333333333707,4,5.672333333333427,0.5223880597014925,0.46520288626150313,851.7143359767679,0
71,39.539333333333616,2,19.769666666666808,0.5298507462686567,0.4690842584412289,958.955318757671,0
73,9.718333333333703,3,3.2394444444445676,0.5447761194029851,0.4790476593777032,1125.9896327945924,0
74,6.297333333333427,1,6.297333333333427,0.5522388059701493,0.4807142025334871,839.9808702939481,0
75,18.68633333333355,1,18.68633333333355,0.5597014925373134,0.48179660182288403,1032.685937587318,1
