,s_dur,n_shots,ava_shot_dur,rel_id_loc,rel_t_loc,ava_char_score,is_prot_appear
1,12.179333333333346,1,12.179333333333346,0.004484304932735426,0.027889669859801722,1160.9027368341904,1
2,9.67633333333336,1,9.67633333333336,0.008968609865470852,0.029752446294468052,2315.54738777699,1
3,8.216333333333324,1,8.216333333333324,0.013452914798206279,0.031233704897862816,2315.54738777699,1
4,15.766333333333364,1,15.766333333333364,0.017937219730941704,0.03249242413503445,2315.54738777699,1
5,4.379333333333335,1,4.379333333333335,0.02242152466367713,0.034901946259181846,2315.54738777699,1
6,6.297333333333341,1,6.297333333333341,0.026905829596412557,0.03557581375101229,1160.9027368341904,1
7,6.131333333333345,2,3.0656666666666723,0.03139013452914798,0.03654203090340161,1175.2533426740636,1
8,26.23533333333333,10,2.623533333333333,0.03587443946188341,0.0374829456346998,1175.2533426740636,1
10,72.19633333333331,18,4.010907407407406,0.04484304932735426,0.04148819695404578,1175.2533426740636,1
14,9.175333333333299,5,1.8350666666666597,0.06278026905829596,0.05696199926927827,1159.352203046962,1
18,29.23733333333331,7,4.176761904761902,0.08071748878923767,0.0658686039175769,2315.54738777699,1
20,96.26333333333338,14,6.875952380952384,0.08968609865470852,0.07199072285206452,2315.54738777699,1
21,8.967333333333386,1,8.967333333333386,0.09417040358744394,0.0866699376905017,2315.54738777699,1
22,39.53933333333339,11,3.5944848484848535,0.09865470852017937,0.08804312751947715,1166.1589596888098,1
24,10.468333333333362,5,2.0936666666666723,0.10762331838565023,0.09521422995968228,1166.1589596888098,1
25,31.907333333333327,11,2.900666666666666,0.11210762331838565,0.09681620854804192,1288.708995777737,1
27,56.64033333333339,17,3.3317843137254934,0.1210762331838565,0.10326253380578745,1601.245795626364,1
28,93.67733333333342,25,3.747093333333337,0.12556053811659193,0.11190224363884178,1601.245795626364,1
29,62.6873333333333,21,2.9851111111111095,0.13004484304932734,0.12618728943546184,1601.245795626364,1
30,25.85933333333344,1,25.85933333333344,0.13452914798206278,0.13574870854766086,1601.245795626364,1
31,22.814333333333366,6,3.802388888888894,0.13901345291479822,0.1396966483589932,1601.245795626364,1
32,31.15633333333335,9,3.461814814814817,0.14349775784753363,0.14318045640994922,1601.245795626364,1
33,14.807333333333304,3,4.935777777777768,0.14798206278026907,0.1466833174888353,1601.245795626364,1
34,25.94233333333341,2,12.971166666666704,0.15246636771300448,0.14894666478270327,1601.245795626364,1
37,80.66333333333318,19,4.24543859649122,0.16591928251121077,0.1550052228160162,1380.4168334612202,1
40,52.92833333333306,15,3.528555555555537,0.17937219730941703,0.17436965343456742,1166.6458352996071,1
42,32.36533333333341,7,4.623619047619059,0.18834080717488788,0.18328906171763504,1288.708995777737,1
43,13.722333333333381,4,3.4305833333333453,0.19282511210762332,0.1879934829499026,1216.6623443041674,1
44,40.04033333333314,10,4.004033333333314,0.19730941704035873,0.19009144996133762,1072.5690413570285,0
45,42.959333333333234,16,2.684958333333327,0.20179372197309417,0.19592746862842741,1142.4351511197526,1
46,2.503333333333103,1,2.503333333333103,0.2062780269058296,0.2024818626605923,1158.2399795562378,1
47,31.32233333333329,8,3.9152916666666613,0.21076233183856502,0.20286978230924832,555.879032791134,0
48,26.777333333333218,6,4.46288888888887,0.21524663677130046,0.2076504156532361,1694.0582145670091,1
49,35.869333333333316,10,3.5869333333333318,0.21973094170403587,0.21173828090168684,1288.708995777737,1
50,17.93433333333337,3,5.978111111111123,0.2242152466367713,0.21721198718965856,1216.6623443041674,1
51,20.019333333333407,6,3.336555555555568,0.22869955156950672,0.21808293920239757,1694.0582145670091,1
52,15.224333333333107,8,1.9030416666666383,0.23318385650224216,0.22114072154883743,1216.6623443041674,1
53,57.974333333333334,25,2.3189733333333336,0.23766816143497757,0.22346762974388004,1694.0582145670091,1
54,20.020333333333156,6,3.3367222222221926,0.242152466367713,0.232310673491004,1216.6623443041674,1
55,70.27833333333342,20,3.5139166666666712,0.24663677130044842,0.23536860826166728,1288.708995777737,1
57,11.178333333333285,3,3.726111111111095,0.2556053811659193,0.25135089778629727,1694.0582145670091,1
59,22.605333333333192,4,5.651333333333298,0.2645739910313901,0.253525229333676,1694.0582145670091,1
60,24.14933333333329,6,4.024888888888881,0.26905829596412556,0.25697718072193293,1694.0582145670091,1
61,20.9373333333333,2,10.46866666666665,0.273542600896861,0.26066447511118207,1694.0582145670091,1
62,37.788333333333185,13,2.9067948717948604,0.27802690582959644,0.2638621828947403,1694.0582145670091,1
63,17.43433333333337,3,5.811444444444457,0.2825112107623318,0.2696283912674943,1694.0582145670091,1
64,75.90933333333328,16,4.74433333333333,0.28699551569506726,0.27229215699634046,1694.0582145670091,1
66,9.634333333333188,1,9.634333333333188,0.29596412556053814,0.28440287124558183,1425.0202108699189,1
67,65.81533333333323,15,4.387688888888882,0.3004484304932735,0.28440287124558183,1601.245795626364,1
69,16.558333333333167,4,4.139583333333292,0.3094170403587444,0.29482899297735876,1694.0582145670091,1
70,16.18233333333319,4,4.045583333333298,0.31390134529147984,0.29735923508647105,2315.54738777699,1
71,6.631333333333259,3,2.21044444444442,0.3183856502242152,0.29983216568756965,1694.0582145670091,1
72,23.273333333333312,5,4.654666666666662,0.32286995515695066,0.3008492925305881,1694.0582145670091,1
73,62.8133333333335,18,3.489629629629639,0.3273542600896861,0.30440306330010336,1694.0582145670091,1
