,s_dur,n_shots,ava_shot_dur,rel_id_loc,rel_t_loc,ava_char_score,is_prot_appear
2,13.722333333333324,4,3.430583333333331,0.00816326530612245,0.011087648053331376,1577.5642348364604,1
3,12.054333333333332,9,1.3393703703703703,0.012244897959183673,0.01274330726467993,-1.8155357780847097e-18,0
5,27.23533333333333,9,3.0261481481481476,0.02040816326530612,0.014393914333709637,2942.7252347287654,1
6,11.178333333333342,3,3.726111111111114,0.024489795918367346,0.01767504019159648,1473.266316093351,1
8,17.01733333333334,8,2.1271666666666675,0.0326530612244898,0.02044445620604561,2942.7252347287654,1
9,13.263333333333321,1,13.263333333333321,0.036734693877551024,0.02249646801121816,2942.7252347287654,1
11,13.972333333333353,9,1.5524814814814836,0.044897959183673466,0.02429755674788787,1473.73205887911,1
12,12.88833333333335,6,2.1480555555555583,0.04897959183673469,0.025983288234943863,986.6912551175187,1
13,52.13533333333328,14,3.723952380952377,0.053061224489795916,0.027538626334532416,647.2621344759588,1
14,37.41233333333332,10,3.7412333333333323,0.05714285714285714,0.033814950852879805,1512.3987412104593,1
16,11.177333333333365,3,3.7257777777777883,0.0653061224489796,0.04228378484850489,2942.7252347287654,1
17,5.339333333333286,2,2.669666666666643,0.06938775510204082,0.04363330829315176,2942.7252347287654,1
19,85.1273333333333,11,7.738848484848481,0.07755102040816327,0.04654322197970602,1486.8999887693867,1
21,23.857333333333315,6,3.976222222222219,0.08571428571428572,0.05785172082583281,1475.3798281837726,1
23,32.15733333333333,9,3.5730370370370363,0.09387755102040816,0.06228172790484651,2942.7252347287654,1
24,67.52633333333335,5,13.505266666666671,0.09795918367346938,0.06615491672686134,2942.7252347287654,1
26,7.340333333333433,1,7.340333333333433,0.10612244897959183,0.07483449723064413,1522.3718265010782,1
27,18.768333333333317,4,4.692083333333329,0.11020408163265306,0.07572247138773328,932.5422175068082,0
28,99.47433333333345,21,4.736873015873021,0.11428571428571428,0.0779851094119607,1457.4477428755322,1
29,16.93433333333337,1,16.93433333333337,0.11836734693877551,0.0899557997691652,1392.5236592499864,0
30,57.682333333333304,15,3.845488888888887,0.12244897959183673,0.0919978275788029,1909.2575177429128,1
31,9.885333333333392,5,1.9770666666666785,0.12653061224489795,0.09894139575054686,1392.5236592499864,0
32,72.98933333333343,24,3.0412222222222263,0.1306122448979592,0.1001355056743377,2483.2062831497224,1
33,41.08233333333328,11,3.734757575757571,0.1346938775510204,0.10892033914309653,2483.2062831497224,1
