,s_dur,n_shots,ava_shot_dur,rel_id_loc,rel_t_loc,ava_char_score,is_prot_appear
1,131.21433333333334,5,26.242866666666668,0.008,0.011612730762243706,836.4775422587304,1
2,14.431333333333328,2,7.215666666666664,0.016,0.036321998337730595,4.819453453453451,0
4,36.20233333333334,8,4.525291666666668,0.032,0.03904657648745344,692.8835616411876,1
5,33.28333333333333,9,3.6981481481481477,0.04,0.04586959938930895,820.1516126975813,1
6,20.729333333333273,2,10.364666666666636,0.048,0.052143113300696625,1349.4306523219684,1
7,38.288333333333355,2,19.144166666666678,0.056,0.05605330557236754,820.9859887118521,1
10,16.934333333333313,3,5.6447777777777715,0.08,0.07372738970051854,1349.4306523219684,1
12,25.23333333333335,6,4.205555555555558,0.096,0.08431150890951926,1349.4306523219684,1
13,22.606333333333282,11,2.0551212121212075,0.104,0.08906959035318988,1086.7180678256434,1
15,22.939333333333366,4,5.734833333333341,0.12,0.10276307578197727,1629.0817904472258,1
16,28.06933333333336,3,9.356444444444454,0.128,0.10708930603546865,1349.4306523219684,1
17,50.509333333333416,9,5.612148148148157,0.136,0.11238127151372877,1349.4306523219684,1
18,34.53433333333328,1,34.53433333333328,0.144,0.12189762265355049,92.13663077909811,0
19,58.47533333333331,12,4.8729444444444425,0.152,0.12189762265355049,957.1768012525235,1
20,32.07333333333338,21,1.5273015873015896,0.16,0.13291359305273046,957.1768012525235,1
21,17.18333333333328,7,2.4547619047618974,0.168,0.13829196641952254,621.2243066551724,0
22,67.77633333333347,17,3.98684313725491,0.176,0.1415346153954761,280.49561521401085,0
23,17.726333333333287,3,5.908777777777762,0.184,0.15430152211543077,1069.779514196711,0
24,29.279333333333398,4,7.319833333333349,0.192,0.15764639218827506,909.6937979492104,1
25,42.16733333333343,6,7.0278888888889055,0.2,0.1598212730950496,1349.4306523219684,1
26,35.53533333333337,11,3.230484848484852,0.208,0.16776722204285943,907.5611126477373,1
