,s_dur,n_shots,ava_shot_dur,rel_id_loc,rel_t_loc,ava_char_score,is_prot_appear
1,16.692333333333323,2,8.346166666666662,0.006172839506172839,0.017749234305571945,1826.6039892847589,1
2,46.08733333333336,7,6.583904761904766,0.012345679012345678,0.01998792226907226,1826.6039892847589,1
4,39.665333333333365,1,39.665333333333365,0.024691358024691357,0.026516157911649553,1816.2638993033092,1
5,5.99733333333333,1,5.99733333333333,0.030864197530864196,0.03182819227084084,3619.1605300541105,1
6,11.686333333333351,6,1.9477222222222252,0.037037037037037035,0.032636094542358614,3619.1605300541105,1
7,10.75333333333333,1,10.75333333333333,0.043209876543209874,0.03420507580421661,3619.1605300541105,1
8,38.9133333333333,4,9.728333333333325,0.04938271604938271,0.0356492395765356,1634.4458436832565,1
9,66.6583333333333,8,8.332291666666663,0.05555555555555555,0.04086067077159684,2434.645041267181,1
11,24.81733333333335,1,24.81733333333335,0.06790123456790123,0.05006278333101893,1702.399765119962,1
13,34.32633333333331,1,34.32633333333331,0.08024691358024691,0.055479701840047926,1702.399765119962,1
14,32.5743333333333,3,10.8581111111111,0.08641975308641975,0.060077480490076544,2434.645041267181,1
15,64.2383333333334,7,9.17690476190477,0.09259259259259259,0.06444087517261068,2319.2239323500435,1
16,93.25233333333335,1,93.25233333333335,0.09876543209876543,0.07304030521287604,2853.7711222849393,1
18,44.453333333333376,4,11.113333333333344,0.1111111111111111,0.08613048926047845,3619.1605300541105,1
19,36.044333333333384,11,3.27675757575758,0.11728395061728394,0.09208306610617861,1821.3490088798465,1
20,61.68633333333332,9,6.854037037037036,0.12345679012345678,0.09691068017638732,2229.997399581233,1
21,81.87333333333345,4,20.468333333333362,0.12962962962962962,0.10516870160646664,2229.997399581233,1
22,7.082333333333395,1,7.082333333333395,0.13580246913580246,0.11612735611406366,2853.7711222849393,1
23,9.301333333333332,1,9.301333333333332,0.1419753086419753,0.11708041055723184,2853.7711222849393,1
24,21.39633333333336,1,21.39633333333336,0.14814814814814814,0.11833032460306567,2853.7711222849393,1
25,61.65333333333342,1,61.65333333333342,0.15432098765432098,0.12119831746559225,2853.7711222849393,1
26,11.3363333333333,1,11.3363333333333,0.16049382716049382,0.12945192412916057,2853.7711222849393,1
28,59.43433333333326,1,59.43433333333326,0.1728395061728395,0.13171054543236216,1816.5142778657791,1
29,150.40933333333328,2,75.20466666666664,0.17901234567901234,0.13966729249326482,2853.7711222849393,1
30,53.04433333333327,4,13.261083333333318,0.18518518518518517,0.15979474814024616,2194.593478314867,1
31,33.875333333333174,7,4.83933333333331,0.19135802469135801,0.16689663586765013,1784.675596143013,1
32,32.94133333333343,4,8.235333333333358,0.19753086419753085,0.17143407937536137,2194.593478314867,1
33,74.7493333333332,14,5.339238095238086,0.2037037037037037,0.1758465716127303,1784.675596143013,1
34,31.523333333333312,2,15.761666666666656,0.20987654320987653,0.18585217167715912,1232.6573888602704,1
35,54.93033333333324,1,54.93033333333324,0.21604938271604937,0.19007496273535723,2853.7711222849393,1
36,84.00933333333319,12,7.000777777777766,0.2222222222222222,0.1974291610579065,2853.7711222849393,1
38,23.648333333333312,1,23.648333333333312,0.2345679012345679,0.2102068331488496,2319.2239323500435,1
39,20.979333333333216,1,20.979333333333216,0.24074074074074073,0.21337610038055288,2853.7711222849393,1
40,73.86633333333316,1,73.86633333333316,0.24691358024691357,0.2161883066480765,2719.9313231317237,1
41,81.75633333333326,1,81.75633333333326,0.25308641975308643,0.22607577826313452,2719.9313231317237,1
42,76.90133333333324,7,10.985904761904749,0.25925925925925924,0.2370187804167379,2719.9313231317237,1
43,83.20833333333326,8,10.401041666666657,0.2654320987654321,0.24731227677000697,2229.997399581233,1
44,42.334333333333234,2,21.167166666666617,0.2716049382716049,0.2584495286500955,2509.414786926405,1
45,52.22733333333326,8,6.528416666666658,0.2777777777777778,0.26411862397346647,2719.9313231317237,1
47,26.61833333333334,1,26.61833333333334,0.29012345679012347,0.2743742603593834,2194.593478314867,1
48,51.96033333333344,1,51.96033333333344,0.2962962962962963,0.277940856577079,1848.642071063786,1
50,15.55733333333319,1,15.55733333333319,0.30864197530864196,0.28550027465198935,1908.5769819267816,1
51,7.883333333333667,1,7.883333333333667,0.3148148148148148,0.287587121403671,2853.7711222849393,1
52,118.57633333333342,13,9.121256410256418,0.32098765432098764,0.28864733427033407,1156.289674309817,0
53,46.05433333333349,2,23.027166666666744,0.3271604938271605,0.3045161456038156,2719.9313231317237,1
57,56.764333333333525,2,28.382166666666762,0.35185185185185186,0.3141692332513792,2719.9313231317237,1
58,28.821333333333314,1,28.821333333333314,0.35802469135802467,0.3217687855672988,2719.9313231317237,1
59,6.3973333333337905,1,6.3973333333337905,0.36419753086419754,0.32563010089480626,3619.1605300541105,1
61,46.75533333333351,1,46.75533333333351,0.3765432098765432,0.3276164782631613,2194.593478314867,1
62,70.44533333333311,1,70.44533333333311,0.38271604938271603,0.3338770185182064,2719.9313231317237,1
63,89.79733333333343,1,89.79733333333343,0.3888888888888889,0.3433068260049547,1272.0434526240685,1
64,39.631333333333714,1,39.631333333333714,0.3950617283950617,0.35532555959841144,1815.4673182798897,1
65,73.28233333333355,7,10.468904761904794,0.4012345679012346,0.36063304541028834,2229.997399581233,1
67,18.76033333333362,1,18.76033333333362,0.41358024691358025,0.37079945000036124,2853.7711222849393,1
68,63.872333333333245,1,63.872333333333245,0.41975308641975306,0.37331479666521916,2853.7711222849393,1
69,78.98733333333348,3,26.32911111111116,0.42592592592592593,0.3818652629314531,2229.997399581233,1
70,21.98033333333342,1,21.98033333333342,0.43209876543209874,0.3924378260405404,2719.9313231317237,1
71,39.33033333333378,1,39.33033333333378,0.4382716049382716,0.3953839468922318,1822.0793061502934,1
72,52.177333333333536,2,26.088666666666768,0.4444444444444444,0.40065116468229606,2853.7711222849393,1
73,22.68133333333344,1,22.68133333333344,0.4506172839506173,0.40763706445318304,921.2899364275755,0
74,42.30033333333358,1,42.30033333333358,0.4567901234567901,0.4106769656480329,1096.40907881126,0
75,63.13833333333332,1,63.13833333333332,0.46296296296296297,0.41634151242408945,1890.937116173871,1
77,61.85333333333392,5,12.370666666666784,0.47530864197530864,0.42717748993500126,1908.1702009714918,1
78,57.51633333333348,6,9.58605555555558,0.48148148148148145,0.4354578527592425,2719.9313231317237,1
79,52.510333333333165,6,8.751722222222194,0.4876543209876543,0.44315800823929213,2719.9313231317237,1
80,42.41733333333377,3,14.139111111111257,0.49382716049382713,0.4501884570176995,1908.1702009714918,1
81,22.848333333333358,5,4.569666666666672,0.5,0.4558686561477497,2719.9313231317237,1
82,25.583333333333485,1,25.583333333333485,0.5061728395061729,0.4589308987367614,1939.2861556346313,1
83,27.140333333333274,1,27.140333333333274,0.5123456790123457,0.46235903182297483,2719.9313231317237,1
84,42.751333333333605,1,42.751333333333605,0.5185185185185185,0.46599546162002664,2719.9313231317237,1
85,52.644333333333634,8,6.580541666666704,0.5246913580246914,0.4717203435384006,2853.7711222849393,1
86,30.23833333333323,3,10.07944444444441,0.5308641975308642,0.47876871894445877,2853.7711222849393,1
87,22.68133333333344,1,22.68133333333344,0.5370370370370371,0.4828196016703336,2719.9313231317237,1
88,25.98433333333378,1,25.98433333333378,0.5432098765432098,0.4858595028651835,1899.1164179024988,1
89,29.904333333333398,1,29.904333333333398,0.5493827160493827,0.48934128205354605,2719.9313231317237,1
90,70.16233333333366,3,23.387444444444554,0.5555555555555556,0.4933474819910972,1874.1648467268733,1
91,57.315333333333456,3,19.105111111111153,0.5617283950617284,0.5027394295104934,1887.5305293562574,1
92,30.389333333333525,1,30.389333333333525,0.5679012345679012,0.5104126950490668,1279.8408028423128,1
93,62.02033333333338,2,31.01016666666669,0.5740740740740741,0.5144837786762497,2719.9313231317237,1
94,55.51333333333332,1,55.51333333333332,0.5802469135802469,0.5227864828946527,1722.1168236348578,1
95,61.10333333333347,1,61.10333333333347,0.5864197530864198,0.5302186754255634,2719.9313231317237,1
96,51.8093333333336,1,51.8093333333336,0.5925925925925926,0.5383987026472813,1762.0704748843377,1
97,54.8803333333326,6,9.1467222222221,0.5987654320987654,0.5453353710825302,1773.7968031493376,1
98,29.904333333333852,1,29.904333333333852,0.6049382716049383,0.5526828803649112,1320.2638974910028,1
99,34.993333333332885,9,3.8881481481480984,0.6111111111111112,0.5566890803024624,2719.9313231317237,1
100,41.58333333333303,3,13.86111111111101,0.6172839506172839,0.561376090748335,1323.8804068954776,1
101,62.65433333333294,1,62.65433333333294,0.6234567901234568,0.5669447166883793,2719.9313231317237,1
102,170.8793333333324,1,170.8793333333324,0.6296296296296297,0.5753322379361154,2853.7711222849393,1
103,79.90533333333315,10,7.990533333333315,0.6358024691358025,0.5981981866279665,1852.907067769096,1
104,96.38733333333312,2,48.19366666666656,0.6419753086419753,0.6088935605145424,2509.414786926405,1
105,38.58033333333333,5,7.7160666666666655,0.6481481481481481,0.6217939096021706,2719.9313231317237,1
107,51.92733333333308,1,51.92733333333308,0.6604938271604939,0.6282441510363865,1815.4673182798897,1
108,61.35233333333326,13,4.719410256410251,0.6666666666666666,0.6351966056064324,1816.5142778657791,1
109,39.04733333333297,7,5.578190476190424,0.6728395061728395,0.6434099442481881,2719.9313231317237,1
110,49.842333333333045,2,24.921166666666522,0.6790123456790124,0.6486393020709001,1850.0596228658205,1
111,78.95333333333292,1,78.95333333333292,0.6851851851851852,0.6553128236659311,2719.9313231317237,1
112,67.89333333333343,1,67.89333333333343,0.691358024691358,0.665880838227704,2853.7711222849393,1
114,39.96433333333243,2,19.982166666666217,0.7037037037037037,0.6753709808567697,3619.1605300541105,1
115,63.68933333333371,7,9.098476190476244,0.7098765432098766,0.6807230156761669,1685.5626030635426,1
116,52.92733333333308,2,26.46366666666654,0.7160493827160493,0.6892490000553853,2719.9313231317237,1
117,104.34633333333295,1,104.34633333333295,0.7222222222222222,0.6963352354287956,2853.7711222849393,1
118,33.45833333333303,3,11.152777777777677,0.7283950617283951,0.7103003459304014,1820.7742831520998,1
119,48.657333333332645,1,48.657333333332645,0.7345679012345679,0.7147820028431097,1838.4043531166535,1
120,9.73433333333287,1,9.73433333333287,0.7407407407407407,0.7212969941861539,3619.1605300541105,1
121,25.066333333333205,1,25.066333333333205,0.7469135802469136,0.7226048353198444,3619.1605300541105,1
122,82.99133333333339,4,20.747833333333347,0.7530864197530864,0.7259638037307186,1938.3235687490796,1
123,63.238333333332776,9,7.02648148148142,0.7592592592592593,0.737072025176477,1938.3235687490796,1
124,73.86633333333339,5,14.773266666666677,0.7654320987654321,0.7455376744133779,1938.3235687490796,1
125,69.97733333333235,8,8.747166666666544,0.7716049382716049,0.755425146028436,2719.9313231317237,1
127,21.113333333332776,2,10.556666666666388,0.7839506172839507,0.7650601732675453,2088.3817145157686,0
129,23.93233333333319,3,7.977444444444397,0.7962962962962963,0.7681581353310554,2719.9313231317237,1
130,65.85733333333246,4,16.464333333333116,0.8024691358024691,0.7713653963109142,1342.650487400442,1
131,31.957333333332826,3,10.652444444444276,0.808641975308642,0.7801814174718265,1863.722323655538,1
132,30.238333333333685,3,10.079444444444562,0.8148148148148148,0.7844622693986847,2719.9313231317237,1
133,13.08833333333314,3,4.362777777777713,0.8209876543209876,0.7885131521245596,2853.7711222849393,1
134,35.660333333332346,2,17.830166666666173,0.8271604938271605,0.7902696940727345,2853.7711222849393,1
135,27.61933333333309,1,27.61933333333309,0.8333333333333334,0.7950459363144512,2853.7711222849393,1
136,12.587333333332936,1,12.587333333332936,0.8395061728395061,0.7987464471163146,2853.7711222849393,1
138,35.82833333333292,2,17.91416666666646,0.8518518518518519,0.8008153672403455,66.0023612308162,0
139,80.90533333333315,1,80.90533333333315,0.8580246913580247,0.8056140846570274,556.1292428455314,0
140,20.36233333333348,3,6.7874444444444935,0.8641975308641975,0.8164432393469677,2853.7711222849393,1
141,49.975333333332856,4,12.493833333333214,0.8703703703703703,0.8191729028588156,2101.483814667975,1
142,44.95233333333272,6,7.492055555555453,0.8765432098765432,0.825864217300694,1958.8406737357031,1
143,72.78133333333335,4,18.195333333333338,0.8827160493827161,0.831883550767273,2195.0777141541876,1
144,58.066333333333205,1,58.066333333333205,0.8888888888888888,0.8416258702106807,1479.8534819163735,1
145,44.33633333333273,2,22.168166666666366,0.8950617283950617,0.8493996051325808,1542.567163943732,1
146,30.655333333333147,6,5.109222222222191,0.9012345679012346,0.8553365296242873,1998.3795803985981,1
147,58.850333333332856,5,11.77006666666657,0.9074074074074074,0.8594431989451652,3619.1605300541105,1
148,65.60733333333337,12,5.467277777777781,0.9135802469135802,0.867321818016903,1562.1627188985412,1
149,88.91433333333316,9,9.879370370370351,0.9197530864197531,0.8761043939769743,1562.1627188985412,1
150,48.75733333333301,4,12.189333333333252,0.9259259259259259,0.8880049991210602,1562.1627188985412,1
151,88.59633333333295,5,17.71926666666659,0.9320987654320988,0.8945333685444409,1998.3795803985981,1
152,36.49533333333238,4,9.123833333333096,0.9382716049382716,0.9063914313930569,1998.3795803985981,1
153,79.48733333333348,4,19.87183333333337,0.9444444444444444,0.9112793806055829,1475.9829197949427,1
154,83.34133333333284,8,10.417666666666605,0.9506172839506173,0.9219188341163524,3619.1605300541105,1
155,62.97133333333295,4,15.742833333333238,0.9567901234567902,0.9330738788432884,2719.9313231317237,1
156,55.18033333333278,1,55.18033333333278,0.9629629629629629,0.9415038086056909,1899.1164179024988,1
157,29.071333333333314,4,7.2678333333333285,0.9691358024691358,0.9488914521290813,2719.9313231317237,1
158,7.131333333332805,1,7.131333333332805,0.9753086419753086,0.9527862126574299,1998.3795803985981,1
159,100.27533333333304,1,100.27533333333304,0.9814814814814815,0.953745822359963,1475.9829197949427,1
160,88.08033333333333,1,88.08033333333333,0.9876543209876543,0.9671663112110721,1517.4081909957852,1
